id,keyword
10017,motorcycle
11931,drunk
791,denunciation
8999,advertising executive
9721,criminal heroes
546,road trip
752,vengeful
9388,cigarette smoking
582,minister for education
2652,teenage girl
588,based on video game
956,video
5717,money
591,albino
806,catholic priest
8443,streets
9727,videotape
512,united kingdom
1986,doctors without borders
1948,sweatshop
5721,bisexual woman
10781,severed foot
1440,mother daughter relationship
1125,extramarital affair
1259,art
12271,film
1993,family
20122,barking
1562,chases and races
810,best friend
1979,military
1991,killer car
442,wedding
2503,moskow
1127,single
5176,mind and soul
523,prayer
14313,softball
5125,government
5817,blue sky
4723,politics
8272,family feud
13885,beadle
2312,medieval
8848,corrupt policeman
29004,oil
511,friendship
7797,malta
9502,aftercreditsstinger
79761,carriage
10818,lgbt
13184,flashback
10200,nanobots
15584,title appears in writing
13492,cannibalism
434,police officer
18781,duringcreditsstinger
16614,1980s
19976,female masturbation in public
16869,violence
15092,absurdism
17740,extreme closeup
10541,unhappiness
17609,motherhood
301233,husband
26914,hospitality
24150,duringcreditsstinger
22824,duringcreditsstinger
34003,anniversary
19995,3d
24469,voyeur
4887,fate
32868,family relationships
26428,unfulfillment
26390,fellatio
35056,aftercreditsstinger
27586,girl band
1912,car crash
37861,tarkovskyesque
73861,independent film
47508,farm
46026,black and white
38842,fired
42941,track down
13548,graphic violence
44571,based on video game
39988,psychotic
42984,1920s
38023,stage actor
471,illness
49010,intestines
48650,sexual encounter
49022,liaison
55721,out of control
39410,surrender
15766,monster movie
109048,abandoned by husband
11110,school life
109886,walking advertisement
49026,batman
75174,eaten alive
74997,blood
81716,lgbt activist
45569,flashback
44833,permission to marry
155953,immigrant family
83770,kerouac
84175,crawfish
15895,sword and sorcery
49049,justice
537,author
32904,victimization
113947,polio victim
97630,dog
68718,19th century
89185,theater
46972,hitchhiking
198146,society wife
110830,fear of losing
80597,swan lake
141733,disposing of a dead body
194126,theosophy
129139,list
30478,sinking boat
101299,tournament
241765,bar brawl
110415,social class
2442,die hard scenario
157847,alcoholic
157336,scientist
82703,trouble
156022,ex soldier
112160,mother son relationship
123109,violence
40990,video camera
80705,steel helmet
67822,campfire
254775,subordination
244772,new ager
35632,beating
205775,whale oil
16825,restaurant
201088,computer hacker
28468,fondling
65496,teacher
46743,docks
16048,lesbian sex
241251,car accident
311291,crying man
126331,exploring sexuality
86643,trapped
283227,17th century
296029,hate crime
10037,army captain
28325,torture
258480,christmas
223485,shot through a wall
314555,positive pregnancy test
1838,right and justice
10579,tough guy
14913,self mutilation
312791,security guard
25764,schoolgirl uniform
277216,marijuana
274820,crab
313922,feedback
303991,death of wife
352208,economic inequality
207270,circular saw
41434,fly the insect
64624,lesbianism
298026,electricity
232420,doctor
325712,black comedy
18174,midlands
232420,doctor
325712,black comedy
18174,midlands
52371,woman director
29101,prison escape
98025,taking a shower
55580,cigarette smoking
118534,duplicity
32202,racism
117483,horseback riding
4457,shirtless men
374475,death of grandmother
346873,genealogy
332872,happiness
374052,flashback
351211,lost in the woods
68972,car accident
35826,miniaturization
79431,taking offence
329981,deaf child
330459,against the odds
359246,hanging
341006,deadly game
362227,violence
126889,genetic mutation
38629,blizzard
339964,federal government
27066,teacher
949,bank job
687,right and justice
10530,shamanism
755,convenience store
11859,fugitive
880,domestic violence
9208,humvee
9737,action hero
1572,dump truck
281,woman director
522,actor
527,teacher
9331,shootout
11596,cameos
306,beverly hills
117553,stolen cars
9739,subterranean
5503,framed for murder
507,illegal prostitution
2320,nerve gas
713,woman director
41653,boyfriend girlfriend relationship
627,drug rehabilitation
32872,best friend
9268,rogue agent
31546,antique dealer
63945,adoration
890,alps
562,elevator shaft
9716,senility
623,zoophilia
402,dying and death
10537,blood ritual
659,new german cinema
409,secret love
31225,voguing
85,archeology 
525,loudspeaker
600,platoon
5925,motorcycle
105,disorder
339,road movie
783,bombay india
830,forcefield
571,schoolhouse
7340,abusive mother
653,rats
1573,commando unit
36040,flashback
9619,abandoned mine
784,teacher
638,hallucination
884,car accident
9611,excercise
18,resort hotel
754,arch villain
8413,distress signal
8834,target
1813,seven deadly sins
1281,amusement park
617,menage a trois
15037,unlikely friendship
746,decadence
948,cult film
39929,high school friends
19,saviour
36606,film union
36647,microscope
506,riding accident
30159,seal of confessional
637,dying and death
9798,baltimore maryland
707,racehorse
1368,firearm
9326,opposites attract
1375,friendship
8741,philosophic conflict
15698,key west
12715,stranded in the desert
18892,sidekick
27932,ensemble cast
166680,snowmobile
10212,vomiting blood
16520,pagoda
817,duringcreditsstinger
9473,south park colorado
11618,cherub
9824,bowling ball
802,summer camp
10776,based on movie
1075,danube
11527,revelry
1049,violence
699,skiing
16129,doomsday
1694,medical student
37094,urban decay
9946,devil
5486,proto-slasher
1213,inferiority complex
13342,woman director
1883,malcolm x
36536,boy
10559,amateur radio
9285,sex tape
668,aftercreditsstinger
691,utopia
11072,anarchic comedy
10246,virginity
15762,cult film
8810,desolate
9679,blacklight
33468,surgery
16,van
2160,abandoned ship
708,cello
711,scholarship
96,cement truck
90,damsel in distress
31701,rogue cop
2749,revenge
47643,love story
17494,psycho
10127,spit take
11503,grave robbing
552,self-discovery
9028,spaghetti western
11313,culvert
984,city
23949,rudeness
39867,psychotic
11033,hitchcockian
17689,gauntlet
8386,grave robbing
17130,chick flick
18172,pep rally
12149,forced to kill
441,disabled
3132,odd couple
2501,flashback
818,james bond spoof
40969,canuxploitation
35685,classism
47886,black gloves
41280,teenage boy
69014,typewriter
423,pianist
979,new french extremism
2832,murder mystery
604,truth
9654,convict
1927,mirror
8961,buddy cop
430,youth
18148,swing
15136,compact disc
605,machine town
1277,jew persecution
14022,reference to jack ruby
10995,sexual attraction
11676,advertising executive
255,extramarital affair
616,war strategy
5966,insurance risk manager
11429,hypodermic needle
337,car crash
42245,rat
1373,politics
667,sumo ringer
988,turbine
39907,impalement
21159,new car
7090,unsimulated
113,child
48385,gantry
18274,animal attack
4507,father daughter relationship
435,snow
136,poisoned drink
3989,mass destruction
839,eighteen wheeler
25473,police corruption
21356,rock 'n' roll
31923,homecoming
34376,shirtless men
844,photographic memory
23160,sun
2539,mother daughter relationship
842,car mechanic
8978,detroit michigan
258,extramarital affair
27,penis
272,escapade
9738,superhuman strength
1696,brutality
5237,surrealism
26579,insane
27292,off screen rape
349,dutch
10017,violence
11931,shoe
8999,flashback
9721,tough heroes
546,independent film
752,jesuit priest
9388,business
582,heartbreak
2652,crying
588,dismemberment
956,stamp
5717,falling in love
591,sect
9727,flashback
1986,christian
1948,run
5721,neglected wife
10781,severed hand
1440,psychopathy
1125,music band
1259,female stalker
12271,warhol
1993,emigrant
20122,tarkovskyesque
1562,chaos and mayham
810,dragon
1979,earth in peril
1991,misogynist
442,music band
2503,dark past
1127,unsimulated sex
523,delusion
14313,real estate agent
5125,loss of daughter
5817,school life
4723,politician
8272,father figure
13885,uxoricide
29004,urban
511,revenge
7797,car crash
9502,monkey warrior
79761,catholic priest
10818,woman director
13184,motorcycle chase
10200,disintegration
13492,mad family
434,unemployment
19976,film casting
16869,gun violence
15092,ultraviolence
26914,cassette tape
24150,michael myers
34003,crossover
24469,woman director
4887,cowardliness
32868,loss of virginity
26428,master and servant
26390,blood splatter
35056,duringcreditsstinger
27586,hospital bed
1912,hospital
37861,axe
73861,gore
47508,cake
46026,spoon
39988,voyeur
42984,1940s
38023,generosity
471,romania
49010,disembowelment
49022,confidant
39410,cocoon
11110,psychiatric
75174,eaten by animal
74997,rape victim
81716,gay liberation
45569,australian aborigine
44833,uss john paul jones
155953,ford model t
84175,shrimping
49049,drug lord
537,wedding
32904,vhs video
113947,jewish man
97630,special forces
89185,prom queen
46972,military brat
198146,cover-up attempt
110830,pressure from the press
80597,woman director
141733,comedy of errors
129139,woman director
30478,holiday horror
101299,explosion
110415,population control
2442,elevator
157847,ex-con
157336,father daughter relationship
82703,time paradox
156022,faked death
112160,male virgin
123109,country
40990,television producer
80705,poverty
67822,gay lead character
254775,infantilization
244772,twin synchronization
35632,sexploitation
205775,nantucket
16825,island
201088,no opening credits
28468,remake
65496,old man
16048,semen
241251,violence
86643,hanging
283227,aristocracy
296029,lgbt teen
28325,lesbian sex
258480,1950s
223485,flaming arrow
314555,surrogacy
1838,teachers and students
10579,massacre
14913,bad dream
312791,disfigured face
25764,cyclops
277216,police chase
274820,death of father
313922,mic stand
303991,investment banker
207270,elevator shaft
41434,lost film
64624,dark secret
298026,trucker
232420,father daughter relationship
325712,comic sans
18174,1910s
232420,father daughter relationship
325712,comic sans
18174,1910s
29101,remake of danish film
55580,director
118534,scheme
32202,adult animation
117483,picnic
4457,casting spells
374475,reference to whitney houston
346873,roman catholic church
332872,childhood
374052,woman seduces a man
351211,blair witch
68972,wedding ceremony
35826,dog
79431,communicating via phone
330459,blind man
359246,hooded figure
341006,social experiment
362227,masturbation
38629,underwater scene
339964,unity
27066,sexual humor
949,neo-noir
687,court
10530,songs
755,female vampire
11859,shootout
880,university
9737,corrupt cop
1572,aqueduct
522,transvestite
527,youth gang
9331,infantry
306,buddy comedy
117553,practical joke
9739,censorship
5503,flashback
507,hoodlum
41653,1930s
627,drug culture
32872,little girl
9268,assassination attempt
31546,station wagon
63945,sex therapist
890,catholicism
562,one night
9716,tourist
623,screwball
402,auto
31225,vogue
525,saturday night live
600,combat
5925,alps
105,chases and races
339,understanding
783,strike
830,alien civilization
7340,firestorm
1573,snowmobile
36040,rites of passage
9619,volcanic ash
784,escape
638,cadillac
9611,cliques
18,ancient astronaut
754,bullet ballet
8413,derelict ship
8834,geronimo
1813,ethics
1281,teenage rebellion
617,intellectually gifted
15037,social outcast
746,communism
948,evil
39929,sexual repression
36606,horror filmmaking
36647,secret headquarters
506,cruise
637,peekaboo
9798,secret hideout
707,flooding
1368,police
9326,archeology 
1375,sport
18892,prank gone wrong
27932,disaster film
16520,consort
9824,spleen
802,secret love
10776,plant food
1075,anarchic comedy
11527,sword and sorcery
16129,mother son relationship
1694,medical school
37094,convenience store
9946,demon
1213,ocean liner
13342,abortion
36536,friendship
10559,aurora borealis
9285,young adult
691,murder
15762,fraternity
8810,oil refinery
16,friendship
2160,giant  squid
708,orchestra
711,father figure
96,playboy mansion
90,bar fight
31701,vulgarity
2749,video camera
47643,tragic love story
17494,voyeur
10127,newspaper reporter
11503,oil lamp
552,mother-in-law
11313,floating on inner tube
984,school bus
39867,burn victim
11033,straight razor
17689,corrupt official
8386,corpse in coffin
17130,pop music
18172,athletic scholarship
2501,hand to hand combat
818,duringcreditsstinger
41280,desire
69014,cunnilingus
2832,dissociative identity disorder
604,mission
9654,father daughter relationship
1927,phone
8961,criminal underworld
18148,honor
15136,computer expert
605,ying yang
1277,bath tub
14022,dairy queen restaurant
10995,loss of virginity
11676,suv
255,eiffel tower paris
616,gettysburg
11429,bloodbath
337,crush
42245,british columbia
1373,politician
667,volcano
39907,severed head
21159,short wave radio
48385,bazooka as police weapon
18274,fourth of july
4507,masturbation
435,los angeles
136,pseudo-hermaphrodite
839,locked bumpers
25473,gunfight
21356,strobe light
31923,worship
34376,eating out
23160,symbolism
2539,american
842,airplane
27,explicit sex
272,master villain
9738,invisibility
1696,maniac
5237,sexploitation
26579,knoxville
27292,small community
349,mistral
10017,car chase
11931,deceit
8999,abortion
9721,confined
546,los angeles
752,gnosticism
9388,advertising
582,east germany
2652,torture
588,religious fanatic
956,hard drive
5717,city
9727,underwater fight
1986,sudan
1948,epinephrine
