id,language
14395,हिन्दी
399019,Français
387426,한국어/조선말
11960,普通话
289269,English
256608,Polski
95647,Español
395452,Français
227717,Français
295588,Deutsch
391663,Français
406449,Polski
99247,Pусский
24590,Português
154972,Nederlands
131039,Deutsch
198646,Deutsch
4644,Français
37022,English
55694,Magyar
71288,Español
10572,Français
393196,Français
41301,Français
83079,English
160234,Deutsch
383001,Deutsch
271234,Italiano
429107,Español
425931,Français
28013,Pусский
203665,Français
16269,广州话 / 廣州話
24769,Pусский
38373,Polski
375746,Polski
376391,English
20883,Pусский
51191,English
96458,English
56147,Italiano
153556,English
390319,English
139300,Pусский
64805,Pусский
18457,Magyar
25571,Deutsch
82077,Italiano
375867,Italiano
76438,Pусский
52891,Pусский
29299,Pусский
14650,Français
19312,Pусский
96231,Pусский
37603,Deutsch
74829,
264080,Deutsch
28445,Français
39402,Español
84643,Italiano
40804,Gaeilge
392788,ελληνικά
69161,Tiếng Việt
117751,
391709,Bahasa melayu
354287,English
35464,Italiano
358083,български език
13741,Français
11842,日本語
447061,Português
339964,English
11930,Deutsch
390410,English
70133,Français
49168,עִבְרִית
272610,Pусский
381070,हिन्दी
337747,Español
458310,हिन्दी
44458,English
54000,Français
372355,
60194,Pусский
381096,English
16455,Français
12816,English
155887,Pусский
109535,Lietuvikai
52849,Español
83481,Magyar
32066,Italiano
402919,Deutsch
151652,Pусский
301876,Français
381525,English
8453,Italiano
460024,Português
12790,Deutsch
445224,普通话
341013,English
67409,Français
101503,Français
6079,Český
374720,Français
45764,Deutsch
121842,Français
83765,Français
83750,Français
134750,No Language
439502,Français
461805,Pусский
56544,Italiano
22643,English
34065,Deutsch
39903,Polski
36179,Français
37991,Italiano
176407,No Language
2286,Deutsch
453008,English
86337,Magyar
345914,Português
50387,Español
436352,Français
160788,Deutsch
398924,Deutsch
394260,Italiano
352494,English
463800,Tiếng Việt
163202,普通话
20502,Český
412204,Français
2331,Italiano
433084,English
351192,Français
234850,suomi
417489,Français
126314,English
404733,Français
77519,Français
382751,עִבְרִית
405446,Español
128268,Français
40544,日本語
51212,Français
79728,Deutsch
99229,English
108827,
54551,Español
244698,
463906,Português
137180,हिन्दी
34671,Português
428495,العربية
414453,한국어/조선말
85709,한국어/조선말
454774,Deutsch
423453,Français
12097,Deutsch
66247,தமிழ்
24049,తెలుగు
54559,Français
265189,Norsk
69727,English
76289,Español
88844,English
358511,Polski
25667,Pусский
112531,Polski
401408,Français
434166,Deutsch
430365,Français
63990,Deutsch
460135,Polski
42247,Pусский
408624,English
370213,فارسی
18098,Polski
174271,Deutsch
365432,English
49277,No Language
276895,English
710,Español
9691,Nederlands
629,Français
17182,한국어/조선말
10534,Français
17414,Pусский
197,Latin
43566,Deutsch
11104,日本語
249882,Bosanski
649,Español
1572,Română
9073,Bahasa melayu
10428,日本語
9804,Español
19155,
76,Français
11017,English
18256,svenska
32631,Deutsch
9587,Français
11593,Magyar
241,日本語
6950,Français
680,Français
30304,日本語
3586,Pусский
109,Polski
2164,svenska
12635,Deutsch
36955,العربية
10449,Tiếng Việt
11310,Pусский
10412,English
41878,Español
424,עִבְרִית
78,广州话 / 廣州話
11969,Español
15139,Français
25403,Italiano
9066,English
114,日本語
576,Español
38884,Español
954,Český
68445,日本語
10363,Italiano
11902,Deutsch
27098,English
44103,Latin
77771,Wolof
41225,Deutsch
46986,日本語
238,Latin
11134,Bahasa melayu
12559,Español
20318,
2769,Deutsch
28288,Italiano
4808,Deutsch
289,Italiano
25670,Latviešu
8356,Italiano
3598,Español
2897,Français
488,Kiswahili
14136,广州话 / 廣州話
864,Deutsch
24795,Italiano
15947,Español
15121,Italiano
562,Italiano
26282,English
252,Deutsch
623,Pусский
15764,Français
762,English
104931,Deutsch
659,Italiano
30892,Français
1600,Polski
975,Latin
409,العربية
38251,Español
85,Deutsch
947,Türkçe
28,Français
144,Deutsch
1092,Deutsch
175,Italiano
10835,普通话
240,Latin
279,Italiano
311,Italiano
387,Français
379,
9322,Italiano
826,English
422,Français
829,English
828,हिन्दी
5925,Français
11778,Pусский
4485,Italiano
137,Italiano
339,Français
89,English
625,Français
10341,Deutsch
6114,български език
794,Latin
53234,Italiano
64900,Pусский
2322,Pусский
9404,Український
784,Slovenčina
9366,Italiano
105763,ქართული
9611,Magyar
10357,English
124680,
18,Deutsch
16375,Italiano
26422,Français
11970,ελληνικά
8874,Italiano
266,Deutsch
9433,Pусский
6623,Srpski
2649,English
1813,Deutsch
12628,Pусский
10890,Polski
34838,Deutsch
14905,English
19931,Français
9444,Français
597,Deutsch
714,Dansk
9746,
115,Español
32302,Deutsch
11702,English
2923,Italiano
47112,Español
30949,Pусский
10622,English
17139,Français
76330,Italiano
4415,Español
929,日本語
6068,ภาษาไทย
944,普通话
11551,Magyar
143,Deutsch
12311,
874,Latin
746,日本語
403,Polski
9552,Latin
11586,Español
9340,Español
242,Deutsch
857,English
5961,svenska
11911,Magyar
35144,Deutsch
11135,한국어/조선말
10823,Español
115872,Français
28070,Pусский
2370,Pусский
5780,Norsk
22527,Español
574,Français
30159,Deutsch
13321,Deutsch
940,Deutsch
10220,עִבְרִית
14347,Español
5971,Italiano
8195,Pусский
24016,Français
10156,English
637,Italiano
9882,العربية
2042,
10162,Latin
309,English
39256,Pусский
11545,Latin
9326,Español
10368,Pусский
8388,Español
20595,Magyar
11622,Français
12479,Français
40160,Pусский
29723,Español
9455,普通话
796,Français
10212,Español
16520,ภาษาไทย
18764,Pусский
10209,Français
445590,
139445,English
44297,Kiswahili
15849,Français
9531,Español
11411,Italiano
138,Magyar
8974,Español
24858,Italiano
14283,Deutsch
104,日本語
332,Français
3175,English
1628,Deutsch
10136,Italiano
11416,Latin
745,English
102489,Deutsch
25319,Latin
28597,Português
22611,Español
22314,Pусский
10307,Português
21430,Deutsch
8416,Italiano
11054,Pусский
18254,Français
20123,Italiano
3767,Deutsch
1654,Deutsch
658,Español
657,Türkçe
9343,Español
699,Italiano
46798,한국어/조선말
8672,Español
9008,日本語
37094,한국어/조선말
11510,Magyar
47692,
51787,Deutsch
11663,Gaeilge
9289,Deutsch
29154,Español
27141,
9946,Latin
777,Français
35118,Polski
334,Deutsch
46435,Deutsch
10219,English
632,Pусский
10831,Deutsch
21489,Español
14521,Français
24735,Français
11782,普通话
16562,Deutsch
1907,Hrvatski
2069,Español
10839,Français
622,Latin
3114,
12501,Español
48213,English
16535,Español
10971,Italiano
13939,Italiano
9079,Português
1880,Español
1908,Español
840,Français
11327,Français
10747,Español
11305,日本語
1359,广州话 / 廣州話
4967,Español
10557,اردو
10784,Deutsch
10518,Deutsch
3536,Deutsch
19600,Português
13105,Español
19489,Português
18228,Magyar
21484,Deutsch
8584,Español
11332,Italiano
691,العربية
682,English
2768,Deutsch
10911,ελληνικά
11072,
1551,Español
29204,Pусский
32047,Italiano
9040,Español
25364,English
479,Deutsch
31023,Español
16820,Pусский
1050,Español
20540,Español
47585,Italiano
10401,Italiano
11589,Deutsch
12211,
10562,Español
22597,Pусский
10434,Deutsch
1636,Español
4327,suomi
77434,Tiếng Việt
11372,Deutsch
34045,Deutsch
708,Français
8859,日本語
1493,Français
11209,Español
19933,Polski
10110,普通话
13703,Español
13509,Português
843,Español
10878,Português
2749,ελληνικά
95682,English
49929,Deutsch
4192,Français
853,Pусский
28308,English
10477,Español
11035,Italiano
934,Italiano
115810,English
824,English
676,日本語
29572,Italiano
25538,普通话
21876,English
10364,Italiano
10865,Español
11444,Español
10992,Deutsch
2140,普通话
11286,العربية
11906,Latin
11713,普通话
9462,普通话
25985,Español
27397,עִבְרִית
8740,Français
1648,Deutsch
17819,Español
4486,Italiano
14621,Español
327,日本語
41784,Latin
53119,
2057,日本語
5175,普通话
11385,Kiswahili
33214,Deutsch
1722,ελληνικά
37920,Italiano
16314,Italiano
22617,Italiano
2034,Español
11521,Magyar
21242,Español
30295,Italiano
16380,Português
12103,Italiano
16121,Deutsch
17708,ภาษาไทย
570,Italiano
16767,Español
14811,Pусский
768,Pусский
34043,Magyar
1535,Deutsch
40739,Deutsch
38766,Español
35284,Deutsch
34388,Magyar
3537,Español
27145,Deutsch
8738,日本語
8007,Español
8342,Français
228,Deutsch
28171,Polski
35201,Deutsch
31507,Italiano
18783,Italiano
10794,Italiano
6312,Italiano
24166,普通话
10170,Español
27273,Español
31603,Español
651,日本語
35650,Norsk
9606,日本語
16550,Italiano
34723,Deutsch
19562,Français
11870,Italiano
11535,日本語
11212,Deutsch
10590,Français
40364,Latin
10935,Deutsch
32030,Deutsch
26843,Español
3418,Deutsch
24919,Italiano
25014,Français
38880,עִבְרִית
15120,Magyar
36586,English
12154,Pусский
62001,Deutsch
32037,Deutsch
10985,Português
4012,Magyar
24014,Français
4614,Pусский
48216,Pусский
2501,Deutsch
12100,
15813,Deutsch
17898,Italiano
2721,Pусский
1364,Deutsch
818,Deutsch
36645,English
8764,Deutsch
7451,Deutsch
28319,Italiano
4108,普通话
32961,Português
2110,Pусский
77079,Español
12779,English
19123,Español
47886,Español
9645,Español
13440,Français
12454,Français
1360,Pусский
14626,Pусский
12208,Français
8427,Pусский
9280,Español
27204,עִבְרִית
16351,Français
25037,Deutsch
80849,svenska
36669,广州话 / 廣州話
10426,Português
8198,Tiếng Việt
15514,Français
42453,Norsk
13369,Español
23990,Italiano
17360,Deutsch
42124,Español
25838,日本語
13435,Pусский
3131,Latin
11022,Polski
11706,Pусский
423,Pусский
12090,Deutsch
36273,普通话
15842,English
11222,Deutsch
15734,Français
20813,Français
9045,Deutsch
1647,Pусский
9027,Magyar
21189,Español
4193,Deutsch
9480,ελληνικά
24883,Español
17264,Italiano
10623,Pусский
1591,Kiswahili
8996,Polski
12157,English
11571,Français
9557,svenska
203252,Italiano
12093,English
11817,ਪੰਜਾਬੀ
31459,Español
36658,Italiano
20689,Español
34857,English
1555,Español
5146,普通话
9654,Italiano
39125,Deutsch
47715,日本語
29586,Bahasa melayu
11916,Español
51426,日本語
18200,Español
15925,Italiano
11463,Polski
2263,Español
18780,Español
26205,Deutsch
18972,Español
41670,
30529,Italiano
32489,Deutsch
4708,Deutsch
9471,Español
9581,日本語
43039,Pусский
70912,Polski
14411,Italiano
8698,Italiano
554,Pусский
61545,עִבְרִית
9486,Français
3472,Español
47232,Italiano
430,Pусский
5185,Pусский
50350,Français
9257,Français
11770,Português
37451,普通话
30970,Français
19542,Français
936,Italiano
33521,Română
41806,Español
38304,Français
6619,Italiano
38874,Latin
16405,
31094,Deutsch
17906,
27590,Deutsch
10619,Pусский
74585,Deutsch
24488,日本語
36791,فارسی
10934,Deutsch
321,Italiano
19666,اردو
12531,日本語
11832,svenska
29161,Deutsch
49291,Deutsch
25237,Pусский
21219,Deutsch
21765,English
24,Français
11329,Italiano
9839,
10009,
42044,Deutsch
10389,Pусский
13537,Magyar
1277,Magyar
508,Português
197563,Italiano
11846,Português
8619,English
11012,Deutsch
5227,Español
10410,Latin
2007,Magyar
2611,Gaeilge
5336,Italiano
31798,Pусский
3089,Italiano
11519,日本語
33517,Italiano
17685,Deutsch
10511,Español
41488,English
14844,עִבְרִית
14757,Magyar
30080,Español
23567,Deutsch
5205,Deutsch
11023,Español
9352,Italiano
13572,English
11169,svenska
47168,Magyar
11137,English
2122,Magyar
10338,Deutsch
393,Español
10096,Português
19016,Română
10625,Deutsch
18329,Español
22137,svenska
10347,Deutsch
667,Pусский
700,Pусский
36670,العربية
28290,Italiano
633,Deutsch
24012,Deutsch
125103,Italiano
204,Español
16113,ελληνικά
25508,Srpski
94771,Italiano
1926,Français
40092,Deutsch
876,Italiano
36206,Español
11506,Deutsch
5902,Polski
250,Deutsch
